dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
20/02/2020,20,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816
19/02/2020,19,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816
18/02/2020,18,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816
17/02/2020,17,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00722724
16/02/2020,16,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00843178
15/02/2020,15,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00963632
14/02/2020,14,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.0120454
13/02/2020,13,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01324994
12/02/2020,12,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.01324994
11/02/2020,11,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01445449
10/02/2020,10,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01565903
09/02/2020,9,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01565903
08/02/2020,8,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01565903
07/02/2020,7,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01445449
06/02/2020,6,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01324994
05/02/2020,5,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01324994
04/02/2020,4,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.01324994
03/02/2020,3,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01084086
02/02/2020,2,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.00963632
01/02/2020,1,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.00843178
31/01/2020,31,1,2020,1,0,Germany,DE,DEU,83019213,Europe,0.0060227
30/01/2020,30,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816
29/01/2020,29,1,2020,3,0,Germany,DE,DEU,83019213,Europe,0.00481816
28/01/2020,28,1,2020,1,0,Germany,DE,DEU,83019213,Europe,0.00120454
27/01/2020,27,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
26/01/2020,26,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
25/01/2020,25,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
24/01/2020,24,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
23/01/2020,23,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
22/01/2020,22,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
21/01/2020,21,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
20/01/2020,20,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
19/01/2020,19,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
18/01/2020,18,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
17/01/2020,17,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
16/01/2020,16,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
15/01/2020,15,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
14/01/2020,14,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
13/01/2020,13,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0
12/01/2020,12,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
11/01/2020,11,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
10/01/2020,10,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
09/01/2020,9,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
08/01/2020,8,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
07/01/2020,7,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
06/01/2020,6,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
05/01/2020,5,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
04/01/2020,4,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
03/01/2020,3,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
02/01/2020,2,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
01/01/2020,1,1,2020,0,0,Germany,DE,DEU,83019213,Europe,
31/12/2019,31,12,2019,0,0,Germany,DE,DEU,83019213,Europe,
14/12/2020,14,12,2020,27071,336,India,IN,IND,1366417756,Asia,33.10912772
13/12/2020,13,12,2020,30254,391,India,IN,IND,1366417756,Asia,33.96545441
12/12/2020,12,12,2020,30006,442,India,IN,IND,1366417756,Asia,34.81116942
11/12/2020,11,12,2020,29398,414,India,IN,IND,1366417756,Asia,35.63932025
10/12/2020,10,12,2020,31521,412,India,IN,IND,1366417756,Asia,36.64077094
09/12/2020,9,12,2020,32080,402,India,IN,IND,1366417756,Asia,37.58982183
08/12/2020,8,12,2020,26567,385,India,IN,IND,1366417756,Asia,38.48969305
07/12/2020,7,12,2020,32981,391,India,IN,IND,1366417756,Asia,39.32457681
06/12/2020,6,12,2020,36011,482,India,IN,IND,1366417756,Asia,40.13530983
05/12/2020,5,12,2020,36652,512,India,IN,IND,1366417756,Asia,40.80845682
04/12/2020,4,12,2020,36595,540,India,IN,IND,1366417756,Asia,41.50956013
03/12/2020,3,12,2020,35551,526,India,IN,IND,1366417756,Asia,42.1892205
02/12/2020,2,12,2020,36604,501,India,IN,IND,1366417756,Asia,42.92289071
01/12/2020,1,12,2020,31118,482,India,IN,IND,1366417756,Asia,43.07021022
30/11/2020,30,11,2020,38772,443,India,IN,IND,1366417756,Asia,42.92713538
29/11/2020,29,11,2020,41810,496,India,IN,IND,1366417756,Asia,42.32526967
28/11/2020,28,11,2020,41322,485,India,IN,IND,1366417756,Asia,42.27330898
27/11/2020,27,11,2020,43082,492,India,IN,IND,1366417756,Asia,42.5193538
26/11/2020,26,11,2020,44489,524,India,IN,IND,1366417756,Asia,42.65086555
25/11/2020,25,11,2020,44376,481,India,IN,IND,1366417756,Asia,42.9008623
24/11/2020,24,11,2020,37975,480,India,IN,IND,1366417756,Asia,42.89390982
23/11/2020,23,11,2020,44059,511,India,IN,IND,1366417756,Asia,42.90108186
22/11/2020,22,11,2020,45209,501,India,IN,IND,1366417756,Asia,43.03603326
21/11/2020,21,11,2020,46232,564,India,IN,IND,1366417756,Asia,43.07006385
20/11/2020,20,11,2020,45882,584,India,IN,IND,1366417756,Asia,43.37187492
19/11/2020,19,11,2020,45576,585,India,IN,IND,1366417756,Asia,43.50038613
18/11/2020,18,11,2020,38617,474,India,IN,IND,1366417756,Asia,43.83952107
17/11/2020,17,11,2020,29163,449,India,IN,IND,1366417756,Asia,44.39835455
16/11/2020,16,11,2020,30548,435,India,IN,IND,1366417756,Asia,45.06776916
15/11/2020,15,11,2020,41100,447,India,IN,IND,1366417756,Asia,46.14233072
14/11/2020,14,11,2020,44684,520,India,IN,IND,1366417756,Asia,46.57140887
13/11/2020,13,11,2020,44879,547,India,IN,IND,1366417756,Asia,46.83370054
12/11/2020,12,11,2020,47905,550,India,IN,IND,1366417756,Asia,47.10953127
11/11/2020,11,11,2020,44281,512,India,IN,IND,1366417756,Asia,47.25414297
10/11/2020,10,11,2020,38073,448,India,IN,IND,1366417756,Asia,47.22574756
09/11/2020,9,11,2020,45903,490,India,IN,IND,1366417756,Asia,47.10843351
08/11/2020,8,11,2020,45674,559,India,IN,IND,1366417756,Asia,47.05317954
07/11/2020,7,11,2020,50356,577,India,IN,IND,1366417756,Asia,47.37921453
06/11/2020,6,11,2020,47638,670,India,IN,IND,1366417756,Asia,47.59979129
05/11/2020,5,11,2020,50210,704,India,IN,IND,1366417756,Asia,48.09217365
04/11/2020,4,11,2020,46253,514,India,IN,IND,1366417756,Asia,48.50412673
03/11/2020,3,11,2020,38310,490,India,IN,IND,1366417756,Asia,49.07430374
02/11/2020,2,11,2020,45231,496,India,IN,IND,1366417756,Asia,49.69490458
01/11/2020,1,11,2020,46963,470,India,IN,IND,1366417756,Asia,50.46267856
31/10/2020,31,10,2020,48268,551,India,IN,IND,1366417756,Asia,51.55370654
30/10/2020,30,10,2020,48648,563,India,IN,IND,1366417756,Asia,52.57418508
29/10/2020,29,10,2020,49881,517,India,IN,IND,1366417756,Asia,53.65167401
28/10/2020,28,10,2020,43893,508,India,IN,IND,1366417756,Asia,54.95632626
27/10/2020,27,10,2020,36470,488,India,IN,IND,1366417756,Asia,56.39190479
26/10/2020,26,10,2020,45148,480,India,IN,IND,1366417756,Asia,57.77303438
25/10/2020,25,10,2020,50129,578,India,IN,IND,1366417756,Asia,59.35263915
24/10/2020,24,10,2020,53370,650,India,IN,IND,1366417756,Asia,61.12764536
23/10/2020,23,10,2020,54366,690,India,IN,IND,1366417756,Asia,62.58415453
22/10/2020,22,10,2020,55839,702,India,IN,IND,1366417756,Asia,63.76461343
21/10/2020,21,10,2020,54044,717,India,IN,IND,1366417756,Asia,65.42479385
20/10/2020,20,10,2020,46790,587,India,IN,IND,1366417756,Asia,66.74247286
19/10/2020,19,10,2020,55722,579,India,IN,IND,1366417756,Asia,67.80195851
18/10/2020,18,10,2020,61871,1033,India,IN,IND,1366417756,Asia,69.17196413
17/10/2020,17,10,2020,62212,837,India,IN,IND,1366417756,Asia,70.19346725
16/10/2020,16,10,2020,63371,895,India,IN,IND,1366417756,Asia,71.45691687
15/10/2020,15,10,2020,67708,680,India,IN,IND,1366417756,Asia,72.78249976
14/10/2020,14,10,2020,63509,730,India,IN,IND,1366417756,Asia,74.18126671
13/10/2020,13,10,2020,55342,706,India,IN,IND,1366417756,Asia,75.42268794
12/10/2020,12,10,2020,66732,816,India,IN,IND,1366417756,Asia,76.53852531
11/10/2020,11,10,2020,74383,918,India,IN,IND,1366417756,Asia,77.66834084
10/10/2020,10,10,2020,73272,926,India,IN,IND,1366417756,Asia,78.70879863
09/10/2020,9,10,2020,70496,964,India,IN,IND,1366417756,Asia,79.59359392
08/10/2020,8,10,2020,78524,971,India,IN,IND,1366417756,Asia,80.73204517
07/10/2020,7,10,2020,72049,986,India,IN,IND,1366417756,Asia,81.31634671
06/10/2020,6,10,2020,61267,884,India,IN,IND,1366417756,Asia,82.14318023
05/10/2020,5,10,2020,74442,903,India,IN,IND,1366417756,Asia,83.15429121
04/10/2020,4,10,2020,75829,940,India,IN,IND,1366417756,Asia,84.07048247
03/10/2020,3,10,2020,79476,1069,India,IN,IND,1366417756,Asia,85.29821827
02/10/2020,2,10,2020,81484,1095,India,IN,IND,1366417756,Asia,86.31262254
01/10/2020,1,10,2020,86821,1181,India,IN,IND,1366417756,Asia,87.4059924
30/09/2020,30,9,2020,80472,1179,India,IN,IND,1366417756,Asia,88.21635951
29/09/2020,29,9,2020,70589,776,India,IN,IND,1366417756,Asia,88.92265888
28/09/2020,28,9,2020,82170,1039,India,IN,IND,1366417756,Asia,89.89015216
27/09/2020,27,9,2020,88600,1124,India,IN,IND,1366417756,Asia,90.61474754
26/09/2020,26,9,2020,85362,1089,India,IN,IND,1366417756,Asia,91.03716594
25/09/2020,25,9,2020,86052,1141,India,IN,IND,1366417756,Asia,91.93059696
24/09/2020,24,9,2020,86508,1129,India,IN,IND,1366417756,Asia,92.69895641
23/09/2020,23,9,2020,83347,1085,India,IN,IND,1366417756,Asia,93.37422574
22/09/2020,22,9,2020,75083,1053,India,IN,IND,1366417756,Asia,93.83960318
21/09/2020,21,9,2020,86961,1130,India,IN,IND,1366417756,Asia,93.89273481
20/09/2020,20,9,2020,92605,1133,India,IN,IND,1366417756,Asia,94.17383478
19/09/2020,19,9,2020,93337,1247,India,IN,IND,1366417756,Asia,94.02944263
18/09/2020,18,9,2020,96424,1174,India,IN,IND,1366417756,Asia,93.52410669
17/09/2020,17,9,2020,97894,1132,India,IN,IND,1366417756,Asia,92.56663963
16/09/2020,16,9,2020,90123,1290,India,IN,IND,1366417756,Asia,91.54125775
15/09/2020,15,9,2020,83809,1054,India,IN,IND,1366417756,Asia,90.68017409
14/09/2020,14,9,2020,92071,1136,India,IN,IND,1366417756,Asia,89.66379386
13/09/2020,13,9,2020,94372,1114,India,IN,IND,1366417756,Asia,88.67149118
12/09/2020,12,9,2020,97570,1201,India,IN,IND,1366417756,Asia,87.52901481
11/09/2020,11,9,2020,96551,1209,India,IN,IND,1366417756,Asia,85.9849775
10/09/2020,10,9,2020,95735,1172,India,IN,IND,1366417756,Asia,84.57362289
09/09/2020,9,9,2020,89706,1115,India,IN,IND,1366417756,Asia,83.11177127
08/09/2020,8,9,2020,75809,1133,India,IN,IND,1366417756,Asia,81.46110478
07/09/2020,7,9,2020,90802,1016,India,IN,IND,1366417756,Asia,80.37549243
06/09/2020,6,9,2020,90632,1065,India,IN,IND,1366417756,Asia,78.22432015
05/09/2020,5,9,2020,86432,1089,India,IN,IND,1366417756,Asia,76.65869354
04/09/2020,4,9,2020,83341,1096,India,IN,IND,1366417756,Asia,75.4472046
03/09/2020,3,9,2020,83883,1043,India,IN,IND,1366417756,Asia,74.39020721
02/09/2020,2,9,2020,78357,1105,India,IN,IND,1366417756,Asia,73.34872484
01/09/2020,1,9,2020,69921,759,India,IN,IND,1366417756,Asia,72.33688202
31/08/2020,31,8,2020,78512,971,India,IN,IND,1366417756,Asia,71.25068419
30/08/2020,30,8,2020,78761,948,India,IN,IND,1366417756,Asia,69.74814224
29/08/2020,29,8,2020,76472,1021,India,IN,IND,1366417756,Asia,68.63054845
28/08/2020,28,8,2020,77266,1057,India,IN,IND,1366417756,Asia,67.79112727
27/08/2020,27,8,2020,75760,1023,India,IN,IND,1366417756,Asia,66.86073831
26/08/2020,26,8,2020,67151,1059,India,IN,IND,1366417756,Asia,66.21957275
25/08/2020,25,8,2020,60975,848,India,IN,IND,1366417756,Asia,65.76670978
24/08/2020,24,8,2020,61408,836,India,IN,IND,1366417756,Asia,65.22705052
23/08/2020,23,8,2020,69239,912,India,IN,IND,1366417756,Asia,65.27505926
22/08/2020,22,8,2020,69878,945,India,IN,IND,1366417756,Asia,64.92084841
21/08/2020,21,8,2020,68898,983,India,IN,IND,1366417756,Asia,64.31042016
20/08/2020,20,8,2020,69652,977,India,IN,IND,1366417756,Asia,63.84496953
19/08/2020,19,8,2020,64531,1092,India,IN,IND,1366417756,Asia,62.86649864
18/08/2020,18,8,2020,55079,876,India,IN,IND,1366417756,Asia,61.98667986
17/08/2020,17,8,2020,57981,941,India,IN,IND,1366417756,Asia,61.76500534
16/08/2020,16,8,2020,63490,944,India,IN,IND,1366417756,Asia,61.39842638
15/08/2020,15,8,2020,65002,996,India,IN,IND,1366417756,Asia,60.75769993
14/08/2020,14,8,2020,64553,1007,India,IN,IND,1366417756,Asia,60.1807168
13/08/2020,13,8,2020,66999,942,India,IN,IND,1366417756,Asia,59.48729782
12/08/2020,12,8,2020,60963,834,India,IN,IND,1366417756,Asia,58.39861173
11/08/2020,11,8,2020,53601,871,India,IN,IND,1366417756,Asia,57.48747018
10/08/2020,10,8,2020,62064,1007,India,IN,IND,1366417756,Asia,57.05583059
09/08/2020,9,8,2020,64399,861,India,IN,IND,1366417756,Asia,56.16788838
08/08/2020,8,8,2020,61537,933,India,IN,IND,1366417756,Asia,55.01611763
07/08/2020,7,8,2020,62538,886,India,IN,IND,1366417756,Asia,54.0924616
06/08/2020,6,8,2020,56282,904,India,IN,IND,1366417756,Asia,53.12438285
05/08/2020,5,8,2020,52509,857,India,IN,IND,1366417756,Asia,52.3514128
04/08/2020,4,8,2020,52050,803,India,IN,IND,1366417756,Asia,51.26938646
03/08/2020,3,8,2020,52972,771,India,IN,IND,1366417756,Asia,50.17879759
02/08/2020,2,8,2020,54735,853,India,IN,IND,1366417756,Asia,49.26055718
01/08/2020,1,8,2020,57118,764,India,IN,IND,1366417756,Asia,48.10183395
31/07/2020,31,7,2020,55078,779,India,IN,IND,1366417756,Asia,46.47465954
30/07/2020,30,7,2020,52123,775,India,IN,IND,1366417756,Asia,45.00204987
29/07/2020,29,7,2020,48513,768,India,IN,IND,1366417756,Asia,43.58022994
28/07/2020,28,7,2020,47703,654,India,IN,IND,1366417756,Asia,42.18358533
27/07/2020,27,7,2020,49931,708,India,IN,IND,1366417756,Asia,40.77808544
26/07/2020,26,7,2020,48661,705,India,IN,IND,1366417756,Asia,39.22438783
25/07/2020,25,7,2020,48916,757,India,IN,IND,1366417756,Asia,37.7589502
24/07/2020,24,7,2020,49310,740,India,IN,IND,1366417756,Asia,36.16339131
23/07/2020,23,7,2020,45720,1129,India,IN,IND,1366417756,Asia,34.49450199
22/07/2020,22,7,2020,37724,648,India,IN,IND,1366417756,Asia,32.96927298
21/07/2020,21,7,2020,37148,587,India,IN,IND,1366417756,Asia,31.87356122
20/07/2020,20,7,2020,40425,681,India,IN,IND,1366417756,Asia,30.78341145
19/07/2020,19,7,2020,38902,543,India,IN,IND,1366417756,Asia,29.5995129
18/07/2020,18,7,2020,34884,671,India,IN,IND,1366417756,Asia,28.57113048
17/07/2020,17,7,2020,34956,687,India,IN,IND,1366417756,Asia,27.68465196
16/07/2020,16,7,2020,32695,606,India,IN,IND,1366417756,Asia,26.65619635
15/07/2020,15,7,2020,29429,582,India,IN,IND,1366417756,Asia,25.66477188
14/07/2020,14,7,2020,28498,553,India,IN,IND,1366417756,Asia,24.87614044
13/07/2020,13,7,2020,28701,500,India,IN,IND,1366417756,Asia,24.14605625
12/07/2020,12,7,2020,28637,551,India,IN,IND,1366417756,Asia,23.46968916
11/07/2020,11,7,2020,27114,519,India,IN,IND,1366417756,Asia,22.83071913
10/07/2020,10,7,2020,26506,475,India,IN,IND,1366417756,Asia,22.2041172
09/07/2020,9,7,2020,24879,487,India,IN,IND,1366417756,Asia,21.530092
08/07/2020,8,7,2020,22752,482,India,IN,IND,1366417756,Asia,20.94776643
07/07/2020,7,7,2020,22252,467,India,IN,IND,1366417756,Asia,20.45128576
06/07/2020,6,7,2020,24248,425,India,IN,IND,1366417756,Asia,19.91565162
05/07/2020,5,7,2020,24850,613,India,IN,IND,1366417756,Asia,19.22574548
04/07/2020,4,7,2020,22771,442,India,IN,IND,1366417756,Asia,18.5351075
03/07/2020,3,7,2020,20903,379,India,IN,IND,1366417756,Asia,17.93097308
02/07/2020,2,7,2020,19148,434,India,IN,IND,1366417756,Asia,17.39548531
01/07/2020,1,7,2020,18653,507,India,IN,IND,1366417756,Asia,16.9368408
30/06/2020,30,6,2020,18522,418,India,IN,IND,1366417756,Asia,16.3748604
29/06/2020,29,6,2020,19459,380,India,IN,IND,1366417756,Asia,15.7999996
28/06/2020,28,6,2020,19906,410,India,IN,IND,1366417756,Asia,15.21767403
27/06/2020,27,6,2020,18552,384,India,IN,IND,1366417756,Asia,14.63388478
26/06/2020,26,6,2020,17296,407,India,IN,IND,1366417756,Asia,14.11471705
25/06/2020,25,6,2020,16922,418,India,IN,IND,1366417756,Asia,13.65073011
24/06/2020,24,6,2020,15968,465,India,IN,IND,1366417756,Asia,13.1438573
23/06/2020,23,6,2020,14933,312,India,IN,IND,1366417756,Asia,12.70599707
22/06/2020,22,6,2020,14821,445,India,IN,IND,1366417756,Asia,12.3440287
21/06/2020,21,6,2020,15413,306,India,IN,IND,1366417756,Asia,11.98996422
20/06/2020,20,6,2020,14516,375,India,IN,IND,1366417756,Asia,11.59169656
19/06/2020,19,6,2020,13586,336,India,IN,IND,1366417756,Asia,11.25292754
18/06/2020,18,6,2020,12881,334,India,IN,IND,1366417756,Asia,10.97958508
17/06/2020,17,6,2020,10974,2003,India,IN,IND,1366417756,Asia,10.71780569
16/06/2020,16,6,2020,10667,380,India,IN,IND,1366417756,Asia,10.5666806
15/06/2020,15,6,2020,11502,325,India,IN,IND,1366417756,Asia,10.38401319
14/06/2020,14,6,2020,11929,311,India,IN,IND,1366417756,Asia,10.15641076
13/06/2020,13,6,2020,11458,386,India,IN,IND,1366417756,Asia,9.89668053
12/06/2020,12,6,2020,10956,396,India,IN,IND,1366417756,Asia,9.64097542
11/06/2020,11,6,2020,9996,357,India,IN,IND,1366417756,Asia,9.38556305
10/06/2020,10,6,2020,9985,279,India,IN,IND,1366417756,Asia,9.13454172
09/06/2020,9,6,2020,9987,331,India,IN,IND,1366417756,Asia,8.87122547
08/06/2020,8,6,2020,9983,206,India,IN,IND,1366417756,Asia,8.61859409
07/06/2020,7,6,2020,9971,287,India,IN,IND,1366417756,Asia,8.39860281
06/06/2020,6,6,2020,9887,294,India,IN,IND,1366417756,Asia,8.16412108
05/06/2020,5,6,2020,9851,273,India,IN,IND,1366417756,Asia,7.92751701
04/06/2020,4,6,2020,9304,260,India,IN,IND,1366417756,Asia,7.65212539
03/06/2020,3,6,2020,8909,217,India,IN,IND,1366417756,Asia,7.38171028
02/06/2020,2,6,2020,8171,204,India,IN,IND,1366417756,Asia,7.14034925
01/06/2020,1,6,2020,8392,230,India,IN,IND,1366417756,Asia,6.90608707
31/05/2020,31,5,2020,8380,193,India,IN,IND,1366417756,Asia,6.67555728
30/05/2020,30,5,2020,7964,265,India,IN,IND,1366417756,Asia,6.42724376
29/05/2020,29,5,2020,7466,175,India,IN,IND,1366417756,Asia,6.13494662
28/05/2020,28,5,2020,6566,194,India,IN,IND,1366417756,Asia,5.8788756
27/05/2020,27,5,2020,6387,170,India,IN,IND,1366417756,Asia,5.67074013
26/05/2020,26,5,2020,6535,146,India,IN,IND,1366417756,Asia,5.46128735
25/05/2020,25,5,2020,6977,154,India,IN,IND,1366417756,Asia,5.24678486
24/05/2020,24,5,2020,6767,147,India,IN,IND,1366417756,Asia,5.04450412
23/05/2020,23,5,2020,6654,137,India,IN,IND,1366417756,Asia,4.78909175
22/05/2020,22,5,2020,6088,148,India,IN,IND,1366417756,Asia,4.54509609
21/05/2020,21,5,2020,5609,132,India,IN,IND,1366417756,Asia,4.34764549
20/05/2020,20,5,2020,5611,140,India,IN,IND,1366417756,Asia,4.19776454
19/05/2020,19,5,2020,4970,134,India,IN,IND,1366417756,Asia,4.00360722
18/05/2020,18,5,2020,5242,157,India,IN,IND,1366417756,Asia,3.92530028
17/05/2020,17,5,2020,4987,120,India,IN,IND,1366417756,Asia,3.72850834
16/05/2020,16,5,2020,3970,103,India,IN,IND,1366417756,Asia,3.55703809
15/05/2020,15,5,2020,3967,100,India,IN,IND,1366417756,Asia,3.43430842
14/05/2020,14,5,2020,3722,134,India,IN,IND,1366417756,Asia,3.28984308
13/05/2020,13,5,2020,3525,122,India,IN,IND,1366417756,Asia,3.14318222
12/05/2020,12,5,2020,3604,87,India,IN,IND,1366417756,Asia,3.02403857
11/05/2020,11,5,2020,4213,97,India,IN,IND,1366417756,Asia,2.87320622
10/05/2020,10,5,2020,3277,128,India,IN,IND,1366417756,Asia,2.66704672
09/05/2020,9,5,2020,3320,95,India,IN,IND,1366417756,Asia,2.57285884
08/05/2020,8,5,2020,3390,103,India,IN,IND,1366417756,Asia,2.43446778
07/05/2020,7,5,2020,3561,89,India,IN,IND,1366417756,Asia,2.30961577
06/05/2020,6,5,2020,2958,126,India,IN,IND,1366417756,Asia,2.15212367
05/05/2020,5,5,2020,3900,195,India,IN,IND,1366417756,Asia,2.03693196
04/05/2020,4,5,2020,2553,72,India,IN,IND,1366417756,Asia,1.84921485
03/05/2020,3,5,2020,2644,83,India,IN,IND,1366417756,Asia,1.77603079
02/05/2020,2,5,2020,2293,71,India,IN,IND,1366417756,Asia,1.68015967
01/05/2020,1,5,2020,1993,73,India,IN,IND,1366417756,Asia,1.58487402
30/04/2020,30,4,2020,1718,67,India,IN,IND,1366417756,Asia,1.51271453
29/04/2020,29,4,2020,1897,73,India,IN,IND,1366417756,Asia,1.4559237
28/04/2020,28,4,2020,1543,62,India,IN,IND,1366417756,Asia,1.39576641
27/04/2020,27,4,2020,1396,48,India,IN,IND,1366417756,Asia,1.3714693
26/04/2020,26,4,2020,1990,49,India,IN,IND,1366417756,Asia,1.32755886
25/04/2020,25,4,2020,1429,57,India,IN,IND,1366417756,Asia,1.24844689
24/04/2020,24,4,2020,1684,37,India,IN,IND,1366417756,Asia,1.21961237
23/04/2020,23,4,2020,1409,41,India,IN,IND,1366417756,Asia,1.14598921
22/04/2020,22,4,2020,1384,50,India,IN,IND,1366417756,Asia,1.08239226
21/04/2020,21,4,2020,1335,47,India,IN,IND,1366417756,Asia,1.0376768
20/04/2020,20,4,2020,1553,36,India,IN,IND,1366417756,Asia,0.96588323
19/04/2020,19,4,2020,1334,27,India,IN,IND,1366417756,Asia,0.90294494
18/04/2020,18,4,2020,991,43,India,IN,IND,1366417756,Asia,0.83986028
17/04/2020,17,4,2020,1007,23,India,IN,IND,1366417756,Asia,0.8113185
16/04/2020,16,4,2020,942,37,India,IN,IND,1366417756,Asia,0.76221199
15/04/2020,15,4,2020,1075,38,India,IN,IND,1366417756,Asia,0.73484115
14/04/2020,14,4,2020,1211,31,India,IN,IND,1366417756,Asia,0.66685316
13/04/2020,13,4,2020,796,35,India,IN,IND,1366417756,Asia,0.59140039
12/04/2020,12,4,2020,909,34,India,IN,IND,1366417756,Asia,0.53987882
11/04/2020,11,4,2020,1035,40,India,IN,IND,1366417756,Asia,0.48111202
10/04/2020,10,4,2020,678,33,India,IN,IND,1366417756,Asia,0.41627094
09/04/2020,9,4,2020,540,17,India,IN,IND,1366417756,Asia,0.37214095
08/04/2020,8,4,2020,773,35,India,IN,IND,1366417756,Asia,0.33898857
07/04/2020,7,4,2020,354,5,India,IN,IND,1366417756,Asia,0.28754017
06/04/2020,6,4,2020,693,32,India,IN,IND,1366417756,Asia,0.26551177
05/04/2020,5,4,2020,472,9,India,IN,IND,1366417756,Asia,0.22350412
04/04/2020,4,4,2020,601,12,India,IN,IND,1366417756,Asia,0.19547463
03/04/2020,3,4,2020,336,6,India,IN,IND,1366417756,Asia,0.15441837
02/04/2020,2,4,2020,568,15,India,IN,IND,1366417756,Asia,0.13173131
01/04/2020,1,4,2020,146,3,India,IN,IND,1366417756,Asia,0.09221192
31/03/2020,31,3,2020,180,3,India,IN,IND,1366417756,Asia,0.08240525
30/03/2020,30,3,2020,92,4,India,IN,IND,1366417756,Asia,0.07157401
29/03/2020,29,3,2020,106,6,India,IN,IND,1366417756,Asia,0.06506063
28/03/2020,28,3,2020,149,2,India,IN,IND,1366417756,Asia,0.05781541
27/03/2020,27,3,2020,75,4,India,IN,IND,1366417756,Asia,0.04749646
26/03/2020,26,3,2020,87,4,India,IN,IND,1366417756,Asia,0.04215402
25/03/2020,25,3,2020,70,0,India,IN,IND,1366417756,Asia,0.03747024
24/03/2020,24,3,2020,53,2,India,IN,IND,1366417756,Asia,0.03278646
23/03/2020,23,3,2020,119,3,India,IN,IND,1366417756,Asia,0.02963954
22/03/2020,22,3,2020,89,0,India,IN,IND,1366417756,Asia,0.02115019
21/03/2020,21,3,2020,40,0,India,IN,IND,1366417756,Asia,0.01478318
20/03/2020,20,3,2020,26,1,India,IN,IND,1366417756,Asia,0.011929
19/03/2020,19,3,2020,28,0,India,IN,IND,1366417756,Asia,0.01163627
18/03/2020,18,3,2020,12,0,India,IN,IND,1366417756,Asia,0.0096603
17/03/2020,17,3,2020,32,1,India,IN,IND,1366417756,Asia,0.00892846
16/03/2020,16,3,2020,3,0,India,IN,IND,1366417756,Asia,0.00658657
15/03/2020,15,3,2020,7,0,India,IN,IND,1366417756,Asia,0.00636701
14/03/2020,14,3,2020,8,1,India,IN,IND,1366417756,Asia,0.00585472
13/03/2020,13,3,2020,2,1,India,IN,IND,1366417756,Asia,0.00526925
12/03/2020,12,3,2020,23,0,India,IN,IND,1366417756,Asia,0.00512288
11/03/2020,11,3,2020,6,0,India,IN,IND,1366417756,Asia,0.00343965
10/03/2020,10,3,2020,10,0,India,IN,IND,1366417756,Asia,0.00300055
08/03/2020,8,3,2020,3,0,India,IN,IND,1366417756,Asia,0.00226871
